time,logger,level,message,exception
2012-01-14 15:14:41.5459,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'WorkerSearch/Search' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:workersearches/164> stored/uncompressed,indexed,omitNorms<Query_IsArray:true> indexed,tokenized<Query:Che Pibe> indexed,tokenized<Query:Se necesita alquien que ayude con cualquier cosa, no es necesario que sepa programar> indexed,omitNorms<Query:NULL_VALUE> indexed,omitNorms<Date:20111120000000000>>",
2012-01-14 15:14:41.5259,Raven.Database.Server.HttpServer,Debug,Request # 611: PUT     -    70 ms - <default>  - 201 - /indexes/WorkerSearch/Search,
2012-01-14 15:14:41.5960,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 4 documents for WorkerSearch/Search,
2012-01-14 15:14:41.5960,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 123 - step 1/2,
2012-01-14 15:14:41.5960,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 124 - step 2/2,
2012-01-14 15:14:41.5960,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 124, currentWorkCounter: 124, will wait for additional work",
2012-01-14 15:14:41.5960,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Found 14 mapped results for keys [json, Javascript, jQuery, C#, COBOL, OTRONOMBRE1, FORTRAN, OTRONOMBRE2, HTML, CSS, PHP] for index Skills/All",
2012-01-14 15:14:41.5960,Raven.Database.Tasks.ReduceTask,Debug,Starting to read 11 reduce keys for index Skills/All,
2012-01-14 15:14:41.6360,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 124, currentWorkCounter: 124, will wait for additional work",
2012-01-14 15:14:41.6360,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 124, currentWorkCounter: 124, will wait for additional work",
2012-01-14 15:14:41.6460,Raven.Database.Tasks.ReduceTask,Debug,Read 11 reduce keys in 00:00:00.0491400 with 78 results for index Skills/All,
2012-01-14 15:14:41.6460,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key Javascript result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:javascript> stored/uncompressed,indexed,omitNorms<SearchCount:6> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:6> stored/uncompressed,indexed,tokenized<Name:Javascript>>",
2012-01-14 15:14:41.6460,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key jQuery result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:jquery> stored/uncompressed,indexed,omitNorms<SearchCount:6> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:6> stored/uncompressed,indexed,tokenized<Name:jQuery>>",
2012-01-14 15:14:41.6460,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key C# result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:c#> stored/uncompressed,indexed,omitNorms<SearchCount:6> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:6> stored/uncompressed,indexed,tokenized<Name:C#>>",
2012-01-14 15:14:41.6460,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key COBOL result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:cobol> stored/uncompressed,indexed,omitNorms<SearchCount:6> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:6> stored/uncompressed,indexed,tokenized<Name:COBOL>>",
2012-01-14 15:14:41.6460,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key OTRONOMBRE1 result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:otronombre1> stored/uncompressed,indexed,omitNorms<SearchCount:6> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:6> stored/uncompressed,indexed,tokenized<Name:OTRONOMBRE1>>",
2012-01-14 15:14:41.6460,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key FORTRAN result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:fortran> stored/uncompressed,indexed,omitNorms<SearchCount:6> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:6> stored/uncompressed,indexed,tokenized<Name:FORTRAN>>",
2012-01-14 15:14:41.6460,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key OTRONOMBRE2 result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:otronombre2> stored/uncompressed,indexed,omitNorms<SearchCount:6> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:6> stored/uncompressed,indexed,tokenized<Name:OTRONOMBRE2>>",
2012-01-14 15:14:41.6560,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key HTML result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:html> stored/uncompressed,indexed,omitNorms<SearchCount:0> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:0> stored/uncompressed,indexed,tokenized<Name:HTML>>",
2012-01-14 15:14:41.6560,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key CSS result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:css> stored/uncompressed,indexed,omitNorms<SearchCount:0> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:0> stored/uncompressed,indexed,tokenized<Name:CSS>>",
2012-01-14 15:14:41.6560,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key PHP result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:php> stored/uncompressed,indexed,omitNorms<SearchCount:0> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:0> stored/uncompressed,indexed,tokenized<Name:PHP>>",
2012-01-14 15:14:41.6560,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce key json result in index Skills/All gave document: Document<indexed,omitNorms<__reduce_key:json> stored/uncompressed,indexed,omitNorms<SearchCount:0> stored/uncompressed,indexed,tokenized,omitNorms,omitTermFreqAndPositions<SearchCount_Range:0> stored/uncompressed,indexed,tokenized<Name:json>>",
2012-01-14 15:14:41.6661,Raven.Database.Indexing.Index.Indexing,Debug,"Reduce resulted in 11 entries for Skills/All for reduce keys: json, Javascript, jQuery, C#, COBOL, OTRONOMBRE1, FORTRAN, OTRONOMBRE2, HTML, CSS, PHP",
2012-01-14 15:14:41.6661,Raven.Database.Tasks.ReduceTask,Debug,Indexed 11 reduce keys in 00:00:00.0175684 with 78 results for index Skills/All,
2012-01-14 15:14:41.5960,Raven.Database.Server.HttpServer,Debug,Request # 612: HEAD    -     3 ms - <default>  - 200 - /indexes/Skills/All,
2012-01-14 15:14:41.6961,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 125 - step 1/2,
2012-01-14 15:14:41.6961,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 126 - step 2/2,
2012-01-14 15:14:41.6961,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 126, currentWorkCounter: 126, will wait for additional work",
2012-01-14 15:14:41.6961,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 126, currentWorkCounter: 126, will wait for additional work",
2012-01-14 15:14:41.7061,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 126, currentWorkCounter: 126, will wait for additional work",
2012-01-14 15:14:41.7261,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 126, currentWorkCounter: 126, will wait for additional work",
2012-01-14 15:14:41.8764,Raven.Database.Server.HttpServer,Debug,Request # 613: PUT     -   132 ms - <default>  - 201 - /indexes/Skills/All,
2012-01-14 15:14:41.8864,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Skills/All for all documents,
2012-01-14 15:14:41.9465,Raven.Database.Server.HttpServer,Debug,Request # 614: GET     -    63 ms - <default>  - 200 - /indexes/Skills/All?query=&start=0&pageSize=5&aggregation=None&fetch=Name&sort=-SearchCount&sort=Name,
2012-01-14 15:14:41.9465,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Skills/All for: Name:j*,
2012-01-14 15:14:41.9765,Raven.Database.Server.HttpServer,Debug,Request # 615: GET     -    31 ms - <default>  - 200 - /indexes/Skills/All?query=Name%253Aj*&start=0&pageSize=5&aggregation=None&fetch=Name&sort=-SearchCount&sort=Name,
2012-01-14 15:14:41.9765,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index WorkerSearch/Search for: Query:programa*,
2012-01-14 15:14:41.9865,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/1' was found,
2012-01-14 15:14:41.9865,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/3' was found,
2012-01-14 15:14:41.9865,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/33' was found,
2012-01-14 15:14:41.9865,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/35' was found,
2012-01-14 15:14:41.9865,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/65' was found,
2012-01-14 15:14:41.9865,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/67' was found,
2012-01-14 15:14:41.9865,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/97' was found,
2012-01-14 15:14:41.9865,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/99' was found,
2012-01-14 15:14:41.9965,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/129' was found,
2012-01-14 15:14:41.9965,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/131' was found,
2012-01-14 15:14:41.9965,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/161' was found,
2012-01-14 15:14:41.9965,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/163' was found,
2012-01-14 15:14:42.2569,Raven.Database.Server.HttpServer,Debug,Request # 616: GET     -   279 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253Aprograma*&start=0&pageSize=128&aggregation=None,
2012-01-14 15:14:42.2569,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index WorkerSearch/Search for: Query:programa,
2012-01-14 15:14:42.3070,Raven.Database.Server.HttpServer,Debug,Request # 617: GET     -    50 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253Aprograma&start=0&pageSize=128&aggregation=None,
2012-01-14 15:14:42.3170,Raven.Database.Indexing.Index.Querying,Debug,"Issuing query on index WorkerSearch/Search for: Query:""programador javascript""",
2012-01-14 15:14:42.3270,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/1' was found,
2012-01-14 15:14:42.3270,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/33' was found,
2012-01-14 15:14:42.3270,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/65' was found,
2012-01-14 15:14:42.3270,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/97' was found,
2012-01-14 15:14:42.3270,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/129' was found,
2012-01-14 15:14:42.3270,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/161' was found,
2012-01-14 15:14:42.4872,Raven.Database.Server.HttpServer,Debug,Request # 618: GET     -   174 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253A%2522programador%2520javascript%2522&start=0&pageSize=128&aggregation=None,
2012-01-14 15:14:42.4872,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index WorkerSearch/Search for: Query:OTRONOMBRE1,
2012-01-14 15:14:42.5073,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/2' was found,
2012-01-14 15:14:42.5073,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/34' was found,
2012-01-14 15:14:42.5073,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/66' was found,
2012-01-14 15:14:42.5173,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/98' was found,
2012-01-14 15:14:42.5173,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/130' was found,
2012-01-14 15:14:42.5173,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/162' was found,
2012-01-14 15:14:42.6875,Raven.Database.Server.HttpServer,Debug,Request # 619: GET     -   196 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253AOTRONOMBRE1&start=0&pageSize=128&aggregation=None,
2012-01-14 15:14:42.6875,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index WorkerSearch/Search for: Query:OTRONOMBRE**,
2012-01-14 15:14:42.6975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/2' was found,
2012-01-14 15:14:42.6975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/3' was found,
2012-01-14 15:14:42.6975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/34' was found,
2012-01-14 15:14:42.6975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/35' was found,
2012-01-14 15:14:42.6975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/66' was found,
2012-01-14 15:14:42.6975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/67' was found,
2012-01-14 15:14:42.6975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/98' was found,
2012-01-14 15:14:42.6975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/99' was found,
2012-01-14 15:14:42.6975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/130' was found,
2012-01-14 15:14:42.6975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/131' was found,
2012-01-14 15:14:42.6975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/162' was found,
2012-01-14 15:14:42.6975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/163' was found,
2012-01-14 15:14:42.9779,Raven.Database.Server.HttpServer,Debug,Request # 620: GET     -   293 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253AOTRONOMBRE**&start=0&pageSize=128&aggregation=None,
2012-01-14 15:14:43.3785,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Temp%2fApplicants%2fByName:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fApplicants_2fByName : AbstractViewGenerator
{
	public Index_Temp_2fApplicants_2fByName()
	{
		this.ViewText = @""from doc in docs.Applicants
select new { Name = doc.Name }
"";
		this.ForEntityNames.Add(""Applicants"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Applicants""
			select new { Name = doc.Name, __document_id = doc.__document_id });
		this.AddField(""Name"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Name"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Name"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fApplicants_2fByName : AbstractViewGenerator
{
	public Index_Temp_2fApplicants_2fByName()
	{
		this.ViewText = @""from doc in docs.Applicants
select new { Name = doc.Name }
"";
		this.ForEntityNames.Add(""Applicants"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Applicants""
			select new { Name = doc.Name, __document_id = doc.__document_id });
		this.AddField(""Name"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Name"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Name"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
",
2012-01-14 15:14:43.3785,Raven.Database.Indexing.IndexStorage,Info,Creating index Temp/Applicants/ByName with encoded name Temp/Applicants/ByName,
2012-01-14 15:14:43.3785,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Temp/Applicants/ByName,
2012-01-14 15:14:43.3785,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 127 - step 1/2,
2012-01-14 15:14:43.3785,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 128 - step 2/2,
2012-01-14 15:14:43.3785,Raven.Database.Indexing.Index.Querying,Debug,"Issuing query on index Temp/Applicants/ByName for: Name:""Juan Perez""",
